id,userType,userId,feedbackText,category,priority,rating,date,timestamp,status,page,uxPrinciple,comparison,feature,type
CLIENT_0605,client,user_client_0605,"لا يمكنني مشاركة طلب مع آخرين - أريد زر ""مشاركة""",ميزات مفقودة,low,4,2025-01-19,2025-01-19T00:00:00,resolved,profile,,,Share,
SUPPLIER_2236,supplier,user_supplier_2236,لا أعرف ترتيبي بين الموردين الآخرين - أريد ranking واضح,تجربة المستخدم - وضوح الحالة,low,4,2025-01-19,2025-01-19T00:00:00,new,stats,Visibility of System Status,,,
CLIENT_1802,client,user_client_1802,عند إنشاء طلب، لا أعرف ما هي المعلومات المطلوبة - أريد أمثلة أو tooltips,تجربة المستخدم - المساعدة,medium,3,2025-01-06,2025-01-06T00:00:00,in_progress,requests,Help and Documentation,,,
CLIENT_2704,client,user_client_2704,في منصة اعتماد يمكنني فلترة الطلبات بعدة معايير دفعة واحدة - هنا الفلترة محدودة,مقارنة مع المنصات المنافسة,medium,3,2025-01-10,2025-01-10T00:00:00,reviewed,payments,,اعتماد,,
CLIENT_1129,client,user_client_1129,في منصات أخرى يمكنني مقارنة عدة عروض جنباً إلى جنب - هنا المقارنة محدودة,مقارنة مع المنصات المنافسة,medium,3,2025-01-15,2025-01-15T00:00:00,in_progress,contracts,,منصات e-commerce,,
CLIENT_2538,client,user_client_2538,لا يمكنني حفظ طلب كمسودة - أريد حفظ تلقائي أثناء الكتابة,ميزات مفقودة,high,2,2025-01-05,2025-01-05T00:00:00,resolved,messages,,,Auto-save,
ADMIN_1671,admin,user_admin_1671,لا يمكنني ترتيب الأعمدة بالـ drag and drop,تجربة المستخدم - الجداول,low,4,2025-01-04,2025-01-04T00:00:00,in_progress,reports,Table UX,,,
SUPPLIER_1750,supplier,user_supplier_1750,"لا يمكنني نسخ عرض سابق لطلب جديد - أريد ""نسخ من عرض سابق""",ميزات مفقودة,low,4,2025-01-21,2025-01-21T00:00:00,reviewed,supplier-projects,,,Duplicate,
CLIENT_1940,client,user_client_1940,"بعد إنشاء طلب، لا يمكنني التراجع - أريد زر ""حذف"" أو ""إلغاء نشر"" واضح",تجربة المستخدم - التحكم,high,2,2025-01-07,2025-01-07T00:00:00,reviewed,projects,User Control and Freedom,,,
ADMIN_2844,admin,user_admin_2844,لا يمكنني حظر أو تعليق عدة مستخدمين مرة واحدة,ميزات مفقودة,medium,3,2025-01-02,2025-01-02T00:00:00,new,requests,,,Bulk Actions,
ADMIN_1146,admin,user_admin_1146,لوحة التحكم لا توضح الاتجاهات - أريد charts توضح النمو,تجربة المستخدم - لوحة التحكم,medium,3,2025-01-08,2025-01-08T00:00:00,reviewed,admin-dashboard,Dashboard,,,
CLIENT_2961,client,user_client_2961,لا يوجد شرح لكيفية استخدام صفحة المقارنة - أريد دليل سريع,تجربة المستخدم - المساعدة,low,4,2025-01-06,2025-01-06T00:00:00,reviewed,contracts,Help and Documentation,,,
CLIENT_0389,client,user_client_0389,في منصات أخرى يمكنني مقارنة عدة عروض جنباً إلى جنب - هنا المقارنة محدودة,مقارنة مع المنصات المنافسة,medium,3,2025-01-09,2025-01-09T00:00:00,reviewed,requests,,منصات e-commerce,,
ADMIN_2557,admin,user_admin_2557,جداول المستخدمين طويلة ولا يمكنني البحث بسرعة - أريد search box في كل جدول,تجربة المستخدم - الجداول,high,2,2025-01-14,2025-01-14T00:00:00,reviewed,admin-dashboard,Table UX,,,
SUPPLIER_1875,supplier,user_supplier_1875,الإحصائيات ثابتة - أريد تحديث فوري أو refresh button,تجربة المستخدم - لوحة التحكم,medium,3,2025-01-03,2025-01-03T00:00:00,in_progress,earnings,Dashboard,,,
SUPPLIER_2211,supplier,user_supplier_2211,في منصات أخرى يمكنني ترتيب أعمالي في المعرض - هنا لا يمكن,مقارنة مع المنصات المنافسة,low,4,2025-01-09,2025-01-09T00:00:00,in_progress,portfolio,,منصات freelancing,,
CLIENT_0280,client,user_client_0280,"لا يمكنني نسخ طلب سابق لإنشاء طلب جديد مشابه - أريد ""نسخ""",ميزات مفقودة,low,4,2025-01-04,2025-01-04T00:00:00,in_progress,payments,,,Duplicate,
CLIENT_1662,client,user_client_1662,أريد جدول مقارنة يوضح: السعر، المدة، التقييم، المميزات بشكل واضح,مقارنة مع المنصات المنافسة,low,4,2025-01-04,2025-01-04T00:00:00,in_progress,create-request,,منصات e-commerce,,
ADMIN_2265,admin,user_admin_2265,لا يمكنني حظر أو تعليق عدة مستخدمين مرة واحدة,ميزات مفقودة,medium,3,2025-01-08,2025-01-08T00:00:00,reviewed,users,,,Bulk Actions,
ADMIN_2464,admin,user_admin_2464,التنقل بين الصفحات الإدارية معقد - أريد sidebar أو menu أفضل,تجربة المستخدم - التنقل,medium,3,2025-01-04,2025-01-04T00:00:00,reviewed,requests,Navigation,,,
CLIENT_0258,client,user_client_0258,"لا يوجد زر ""العودة للأعلى"" في الصفحات الطويلة",تجربة المستخدم - التنقل,low,4,2025-01-19,2025-01-19T00:00:00,reviewed,create-request,Navigation,,,
CLIENT_1374,client,user_client_1374,عند رفع الملفات، لا أرى نسبة التحميل - أريد شريط تقدم,تجربة المستخدم - وضوح الحالة,medium,3,2025-01-16,2025-01-16T00:00:00,new,messages,Visibility of System Status,,,
ADMIN_1800,admin,user_admin_1800,لا يمكنني تصدير الجداول إلى Excel - أريد export button,تجربة المستخدم - الجداول,medium,3,2025-01-10,2025-01-10T00:00:00,in_progress,admin-dashboard,Table UX,,,
CLIENT_1420,client,user_client_1420,أريد ترتيب الطلبات حسب: الأحدث، الأقدم، الميزانية، عدد العروض,مقارنة مع المنصات المنافسة,low,4,2025-01-12,2025-01-12T00:00:00,reviewed,messages,,منصات عامة,,
CLIENT_0433,client,user_client_0433,الألوان وحدها لا توضح الحالة - أريد أيقونات أو نص أيضاً,إمكانية الوصول,medium,3,2025-01-10,2025-01-10T00:00:00,new,contracts,Accessibility,,,
ADMIN_1630,admin,user_admin_1630,لا يمكنني اختيار عدة مستخدمين دفعة واحدة - أريد bulk actions,ميزات مفقودة,high,2,2025-01-17,2025-01-17T00:00:00,new,verification,,,Bulk Actions,
CLIENT_2711,client,user_client_2711,حقل الوصف طويل جداً ولا أعرف كم كلمة كتبت - أريد عداد كلمات,تجربة المستخدم - النماذج,low,4,2025-01-12,2025-01-12T00:00:00,in_progress,contracts,Form UX,,,
SUPPLIER_0314,supplier,user_supplier_0314,لوحة التحكم لا توضح أدائي مقارنة بالفترة السابقة - أريد مقارنات,تجربة المستخدم - لوحة التحكم,low,4,2025-01-21,2025-01-21T00:00:00,new,portfolio,Dashboard,,,
ADMIN_2911,admin,user_admin_2911,لا يمكنني حظر أو تعليق عدة مستخدمين مرة واحدة,ميزات مفقودة,medium,3,2025-01-11,2025-01-11T00:00:00,in_progress,reports,,,Bulk Actions,
SUPPLIER_2650,supplier,user_supplier_2650,صفحة المعرض جميلة ومنظمة,إيجابي,low,5,2025-01-14,2025-01-14T00:00:00,resolved,earnings,,,,positive
SUPPLIER_0009,supplier,user_supplier_0009,في منصات أخرى يمكنني ترتيب أعمالي في المعرض - هنا لا يمكن,مقارنة مع المنصات المنافسة,low,4,2025-01-03,2025-01-03T00:00:00,resolved,browse-requests,,منصات freelancing,,
SUPPLIER_0811,supplier,user_supplier_0811,عندما لا توجد طلبات مناسبة، الصفحة فارغة - أريد suggestions,تجربة المستخدم - الحالات الفارغة,low,4,2025-01-21,2025-01-21T00:00:00,new,browse-requests,Empty States,,,
CLIENT_0367,client,user_client_0367,عند إنشاء طلب، لا أعرف ما هي المعلومات المطلوبة - أريد أمثلة أو tooltips,تجربة المستخدم - المساعدة,medium,3,2025-01-14,2025-01-14T00:00:00,resolved,requests,Help and Documentation,,,
CLIENT_1161,client,user_client_1161,عند إنشاء طلب جديد، لا أعرف في أي خطوة أنا - أريد شريط تقدم يوضح الخطوات,تجربة المستخدم - وضوح الحالة,medium,3,2025-01-03,2025-01-03T00:00:00,in_progress,contracts,Visibility of System Status,,,
ADMIN_2687,admin,user_admin_2687,التنقل بين الصفحات الإدارية معقد - أريد sidebar أو menu أفضل,تجربة المستخدم - التنقل,medium,3,2025-01-17,2025-01-17T00:00:00,new,verification,Navigation,,,
ADMIN_2605,admin,user_admin_2605,عند رفض مستند توثيق، لا يوجد template للرسائل - أريد templates,تجربة المستخدم - النماذج,low,4,2025-01-19,2025-01-19T00:00:00,new,requests,Form UX,,,
SUPPLIER_0922,supplier,user_supplier_0922,أريد إضافة tags أو فئات لأعمالي في المعرض,مقارنة مع المنصات المنافسة,low,4,2025-01-18,2025-01-18T00:00:00,reviewed,browse-requests,,منصات freelancing,,
SUPPLIER_2060,supplier,user_supplier_2060,أريد فلترة الطلبات حسب: الميزانية، الموقع، نوع الخدمة، تاريخ النشر,مقارنة مع المنصات المنافسة,medium,3,2025-01-03,2025-01-03T00:00:00,in_progress,stats,,اعتماد,,
CLIENT_1471,client,user_client_1471,"لا يمكنني مشاركة طلب مع آخرين - أريد زر ""مشاركة""",ميزات مفقودة,low,4,2025-01-06,2025-01-06T00:00:00,new,offers,,,Share,
ADMIN_0123,admin,user_admin_0123,التنظيم جيد بشكل عام,إيجابي,low,4,2025-01-08,2025-01-08T00:00:00,reviewed,settings,,,,positive
SUPPLIER_0482,supplier,user_supplier_0482,في منصات أخرى يمكنني ترتيب أعمالي في المعرض - هنا لا يمكن,مقارنة مع المنصات المنافسة,low,4,2025-01-01,2025-01-01T00:00:00,resolved,browse-requests,,منصات freelancing,,
SUPPLIER_0274,supplier,user_supplier_0274,لا يمكنني رؤية عروض المنافسين (مجهولة الهوية) - أريد معرفة السوق,ميزات مفقودة,low,3,2025-01-13,2025-01-13T00:00:00,resolved,browse-requests,,,Market Insights,
SUPPLIER_2328,supplier,user_supplier_2328,صفحة المعرض جميلة ومنظمة,إيجابي,low,5,2025-01-19,2025-01-19T00:00:00,new,supplier-projects,,,,positive
ADMIN_2991,admin,user_admin_2991,لا يمكنني فلترة الجداول حسب عدة أعمدة دفعة واحدة,تجربة المستخدم - الجداول,medium,3,2025-01-21,2025-01-21T00:00:00,reviewed,admin-dashboard,Table UX,,,
ADMIN_0301,admin,user_admin_0301,التنظيم جيد بشكل عام,إيجابي,low,4,2025-01-09,2025-01-09T00:00:00,in_progress,requests,,,,positive
CLIENT_2715,client,user_client_2715,"بعد إنشاء طلب، لا يمكنني التراجع - أريد زر ""حذف"" أو ""إلغاء نشر"" واضح",تجربة المستخدم - التحكم,high,2,2025-01-19,2025-01-19T00:00:00,reviewed,projects,User Control and Freedom,,,
ADMIN_2444,admin,user_admin_2444,لا يمكنني تصدير الجداول إلى Excel - أريد export button,تجربة المستخدم - الجداول,medium,3,2025-01-10,2025-01-10T00:00:00,resolved,users,Table UX,,,
SUPPLIER_0699,supplier,user_supplier_0699,"بعد إرسال العرض، لا أعرف إذا كان العميل قد رآه - أريد حالة ""مقروء""",تجربة المستخدم - وضوح الحالة,medium,3,2025-01-11,2025-01-11T00:00:00,new,portfolio,Visibility of System Status,,,
ADMIN_1454,admin,user_admin_1454,الفلترة في صفحة النزاعات محدودة - أريد فلترة متقدمة,تجربة المستخدم - الفلترة,medium,3,2025-01-02,2025-01-02T00:00:00,new,reports,Filtering,,,
ADMIN_1335,admin,user_admin_1335,لا يمكنني اختيار عدة مستخدمين دفعة واحدة - أريد bulk actions,ميزات مفقودة,high,2,2025-01-07,2025-01-07T00:00:00,new,settings,,,Bulk Actions,
SUPPLIER_1765,supplier,user_supplier_1765,على الجوال، عرض تفاصيل الطلب صعب القراءة - أريد تحسين العرض,تجربة المستخدم - التصميم المتجاوب,high,2,2025-01-13,2025-01-13T00:00:00,resolved,portfolio,Responsive Design,,,
ADMIN_2848,admin,user_admin_2848,لا يمكنني فلترة الجداول حسب عدة أعمدة دفعة واحدة,تجربة المستخدم - الجداول,medium,3,2025-01-12,2025-01-12T00:00:00,resolved,reports,Table UX,,,
SUPPLIER_2259,supplier,user_supplier_2259,بعد إرسال العرض، لا يمكنني تعديله حتى لو اكتشفت خطأ - أريد فترة تعديل,تجربة المستخدم - التحكم,high,2,2025-01-18,2025-01-18T00:00:00,reviewed,browse-requests,User Control and Freedom,,,
SUPPLIER_2569,supplier,user_supplier_2569,عند تقديم عرض، لا أعرف كم عرض تم تقديمه على هذا الطلب - أريد إحصائيات,تجربة المستخدم - وضوح الحالة,medium,3,2025-01-18,2025-01-18T00:00:00,reviewed,stats,Visibility of System Status,,,
CLIENT_0383,client,user_client_0383,التصميم جميل وحديث - أحببت الألوان والخطوط,إيجابي,low,5,2025-01-06,2025-01-06T00:00:00,in_progress,messages,,,,positive
CLIENT_2188,client,user_client_2188,"أزرار ""حفظ"" في صفحات مختلفة لها ألوان مختلفة - أريد اتساق في التصميم",تجربة المستخدم - الاتساق,low,4,2025-01-08,2025-01-08T00:00:00,resolved,requests,Consistency and Standards,,,
CLIENT_2483,client,user_client_2483,"لا يمكنني نسخ طلب سابق لإنشاء طلب جديد مشابه - أريد ""نسخ""",ميزات مفقودة,low,4,2025-01-06,2025-01-06T00:00:00,in_progress,requests,,,Duplicate,
CLIENT_1991,client,user_client_1991,عند اختيار عرض، لا يوجد تأكيد قبل القبول النهائي - أريد dialog تأكيد,تجربة المستخدم - التحكم,high,2,2025-01-10,2025-01-10T00:00:00,in_progress,create-request,User Control and Freedom,,,
ADMIN_1322,admin,user_admin_1322,لوحة التحكم لا توضح الاتجاهات - أريد charts توضح النمو,تجربة المستخدم - لوحة التحكم,medium,3,2025-01-11,2025-01-11T00:00:00,in_progress,projects,Dashboard,,,
SUPPLIER_1032,supplier,user_supplier_1032,عندما لا توجد طلبات مناسبة، الصفحة فارغة - أريد suggestions,تجربة المستخدم - الحالات الفارغة,low,4,2025-01-10,2025-01-10T00:00:00,resolved,browse-requests,Empty States,,,
CLIENT_1521,client,user_client_1521,عند اختيار التاريخ، لا أعرف ما هو التاريخ المناسب - أريد تقويم مع توضيحات,تجربة المستخدم - النماذج,low,4,2025-01-16,2025-01-16T00:00:00,in_progress,dashboard,Form UX,,,
CLIENT_1810,client,user_client_1810,عندما لا توجد عروض، لا أعرف ماذا أفعل - أريد empty state واضح,تجربة المستخدم - الحالات الفارغة,medium,3,2025-01-14,2025-01-14T00:00:00,resolved,projects,Empty States,,,
SUPPLIER_2468,supplier,user_supplier_2468,بعد إرسال العرض، لا يمكنني تعديله حتى لو اكتشفت خطأ - أريد فترة تعديل,تجربة المستخدم - التحكم,high,2,2025-01-19,2025-01-19T00:00:00,resolved,earnings,User Control and Freedom,,,
ADMIN_1547,admin,user_admin_1547,عند رفض مستند توثيق، لا يوجد template للرسائل - أريد templates,تجربة المستخدم - النماذج,low,4,2025-01-12,2025-01-12T00:00:00,new,settings,Form UX,,,
CLIENT_1089,client,user_client_1089,عند اختيار عرض، لا يوجد تأكيد قبل القبول النهائي - أريد dialog تأكيد,تجربة المستخدم - التحكم,high,2,2025-01-03,2025-01-03T00:00:00,reviewed,payments,User Control and Freedom,,,
SUPPLIER_0066,supplier,user_supplier_0066,على الجوال، عرض تفاصيل الطلب صعب القراءة - أريد تحسين العرض,تجربة المستخدم - التصميم المتجاوب,high,2,2025-01-08,2025-01-08T00:00:00,new,browse-requests,Responsive Design,,,
CLIENT_2211,client,user_client_2211,أريد فلترة متقدمة مثل: حسب الميزانية، المدة، الموقع، نوع الخدمة دفعة واحدة,مقارنة مع المنصات المنافسة,medium,3,2025-01-15,2025-01-15T00:00:00,in_progress,payments,,اعتماد,,
CLIENT_0763,client,user_client_0763,يمكنني إرسال طلب بدون مرفقات رغم أن الطلب يحتاج صور - أريد required fields واضحة,تجربة المستخدم - منع الأخطاء,high,2,2025-01-03,2025-01-03T00:00:00,in_progress,messages,Error Prevention,,,
ADMIN_2853,admin,user_admin_2853,لا يمكنني اختيار عدة مستخدمين دفعة واحدة - أريد bulk actions,ميزات مفقودة,high,2,2025-01-18,2025-01-18T00:00:00,reviewed,users,,,Bulk Actions,
CLIENT_0005,client,user_client_0005,"لا يمكنني نسخ طلب سابق لإنشاء طلب جديد مشابه - أريد ""نسخ""",ميزات مفقودة,low,4,2025-01-01,2025-01-01T00:00:00,new,profile,,,Duplicate,
SUPPLIER_0517,supplier,user_supplier_0517,"لا يمكنني سحب عرض بعد إرساله مباشرة - أريد زر ""سحب"" واضح",تجربة المستخدم - التحكم,medium,3,2025-01-12,2025-01-12T00:00:00,new,supplier-projects,User Control and Freedom,,,
SUPPLIER_1252,supplier,user_supplier_1252,"لا يمكنني نسخ عرض سابق لطلب جديد - أريد ""نسخ من عرض سابق""",ميزات مفقودة,low,4,2025-01-04,2025-01-04T00:00:00,resolved,portfolio,,,Duplicate,
ADMIN_1089,admin,user_admin_1089,لا يمكنني تصدير الجداول إلى Excel - أريد export button,تجربة المستخدم - الجداول,medium,3,2025-01-07,2025-01-07T00:00:00,new,offers,Table UX,,,
CLIENT_1165,client,user_client_1165,عند اختيار التاريخ، لا أعرف ما هو التاريخ المناسب - أريد تقويم مع توضيحات,تجربة المستخدم - النماذج,low,4,2025-01-06,2025-01-06T00:00:00,reviewed,requests,Form UX,,,
ADMIN_2251,admin,user_admin_2251,لوحة التحكم لا توضح الاتجاهات - أريد charts توضح النمو,تجربة المستخدم - لوحة التحكم,medium,3,2025-01-10,2025-01-10T00:00:00,new,offers,Dashboard,,,
ADMIN_2555,admin,user_admin_2555,الفلترة في صفحة النزاعات محدودة - أريد فلترة متقدمة,تجربة المستخدم - الفلترة,medium,3,2025-01-01,2025-01-01T00:00:00,reviewed,verification,Filtering,,,
CLIENT_0961,client,user_client_0961,الألوان وحدها لا توضح الحالة - أريد أيقونات أو نص أيضاً,إمكانية الوصول,medium,3,2025-01-07,2025-01-07T00:00:00,resolved,contracts,Accessibility,,,
CLIENT_1105,client,user_client_1105,"بعد إنشاء طلب، لا يمكنني التراجع - أريد زر ""حذف"" أو ""إلغاء نشر"" واضح",تجربة المستخدم - التحكم,high,2,2025-01-19,2025-01-19T00:00:00,new,offers,User Control and Freedom,,,
CLIENT_0739,client,user_client_0739,عند كتابة الوصف، لا يوجد suggestions أو أمثلة - أريد placeholder مفيد,تجربة المستخدم - النماذج,low,4,2025-01-15,2025-01-15T00:00:00,in_progress,payments,Form UX,,,
SUPPLIER_0255,supplier,user_supplier_0255,في منصات أخرى يمكنني ترتيب أعمالي في المعرض - هنا لا يمكن,مقارنة مع المنصات المنافسة,low,4,2025-01-16,2025-01-16T00:00:00,reviewed,supplier-projects,,منصات freelancing,,
CLIENT_1292,client,user_client_1292,واجهة سهلة الاستخدام بشكل عام,إيجابي,low,4,2025-01-19,2025-01-19T00:00:00,reviewed,requests,,,,positive
ADMIN_2458,admin,user_admin_2458,لا يمكنني حظر أو تعليق عدة مستخدمين مرة واحدة,ميزات مفقودة,medium,3,2025-01-21,2025-01-21T00:00:00,new,admin-dashboard,,,Bulk Actions,
CLIENT_2403,client,user_client_2403,عند اختيار التاريخ، لا أعرف ما هو التاريخ المناسب - أريد تقويم مع توضيحات,تجربة المستخدم - النماذج,low,4,2025-01-05,2025-01-05T00:00:00,resolved,profile,Form UX,,,
SUPPLIER_1549,supplier,user_supplier_1549,لا أعرف ترتيبي بين الموردين الآخرين - أريد ranking واضح,تجربة المستخدم - وضوح الحالة,low,4,2025-01-12,2025-01-12T00:00:00,new,browse-requests,Visibility of System Status,,,
CLIENT_0460,client,user_client_0460,أريد ترتيب الطلبات حسب: الأحدث، الأقدم، الميزانية، عدد العروض,مقارنة مع المنصات المنافسة,low,4,2025-01-09,2025-01-09T00:00:00,in_progress,dashboard,,منصات عامة,,
ADMIN_1902,admin,user_admin_1902,لوحة التحكم لا توضح الاتجاهات - أريد charts توضح النمو,تجربة المستخدم - لوحة التحكم,medium,3,2025-01-07,2025-01-07T00:00:00,in_progress,requests,Dashboard,,,
ADMIN_2586,admin,user_admin_2586,لا يمكنني ترتيب الأعمدة بالـ drag and drop,تجربة المستخدم - الجداول,low,4,2025-01-08,2025-01-08T00:00:00,new,settings,Table UX,,,
SUPPLIER_0049,supplier,user_supplier_0049,الإحصائيات ثابتة - أريد تحديث فوري أو refresh button,تجربة المستخدم - لوحة التحكم,medium,3,2025-01-08,2025-01-08T00:00:00,resolved,supplier-projects,Dashboard,,,
SUPPLIER_2506,supplier,user_supplier_2506,لا أعرف ترتيبي بين الموردين الآخرين - أريد ranking واضح,تجربة المستخدم - وضوح الحالة,low,4,2025-01-09,2025-01-09T00:00:00,reviewed,earnings,Visibility of System Status,,,
CLIENT_2358,client,user_client_2358,عند إنشاء طلب، لا أعرف ما هي المعلومات المطلوبة - أريد أمثلة أو tooltips,تجربة المستخدم - المساعدة,medium,3,2025-01-13,2025-01-13T00:00:00,in_progress,projects,Help and Documentation,,,
SUPPLIER_1991,supplier,user_supplier_1991,أريد إضافة tags أو فئات لأعمالي في المعرض,مقارنة مع المنصات المنافسة,low,4,2025-01-04,2025-01-04T00:00:00,in_progress,stats,,منصات freelancing,,
SUPPLIER_0037,supplier,user_supplier_0037,عند تقديم عرض، لا أعرف كم عرض تم تقديمه على هذا الطلب - أريد إحصائيات,تجربة المستخدم - وضوح الحالة,medium,3,2025-01-04,2025-01-04T00:00:00,in_progress,supplier-projects,Visibility of System Status,,,
SUPPLIER_2023,supplier,user_supplier_2023,صفحة المعرض جميلة ومنظمة,إيجابي,low,5,2025-01-03,2025-01-03T00:00:00,new,browse-requests,,,,positive
ADMIN_1876,admin,user_admin_1876,التنقل بين الصفحات الإدارية معقد - أريد sidebar أو menu أفضل,تجربة المستخدم - التنقل,medium,3,2025-01-18,2025-01-18T00:00:00,new,settings,Navigation,,,
SUPPLIER_1693,supplier,user_supplier_1693,صفحة المعرض جميلة ومنظمة,إيجابي,low,5,2025-01-15,2025-01-15T00:00:00,reviewed,supplier-projects,,,,positive
ADMIN_0544,admin,user_admin_0544,الفلترة في صفحة النزاعات محدودة - أريد فلترة متقدمة,تجربة المستخدم - الفلترة,medium,3,2025-01-18,2025-01-18T00:00:00,new,verification,Filtering,,,
ADMIN_0934,admin,user_admin_0934,التنظيم جيد بشكل عام,إيجابي,low,4,2025-01-18,2025-01-18T00:00:00,resolved,requests,,,,positive
SUPPLIER_2792,supplier,user_supplier_2792,"لا يمكنني نسخ عرض سابق لطلب جديد - أريد ""نسخ من عرض سابق""",ميزات مفقودة,low,4,2025-01-13,2025-01-13T00:00:00,in_progress,create-offer,,,Duplicate,
CLIENT_1911,client,user_client_1911,"أزرار ""حفظ"" في صفحات مختلفة لها ألوان مختلفة - أريد اتساق في التصميم",تجربة المستخدم - الاتساق,low,4,2025-01-04,2025-01-04T00:00:00,resolved,projects,Consistency and Standards,,,
ADMIN_0039,admin,user_admin_0039,لا يمكنني حفظ الفلاتر المفضلة - أريد saved filters,تجربة المستخدم - الفلترة,low,4,2025-01-11,2025-01-11T00:00:00,in_progress,admin-dashboard,Filtering,,,
SUPPLIER_1641,supplier,user_supplier_1641,بعد إرسال العرض، لا يمكنني تعديله حتى لو اكتشفت خطأ - أريد فترة تعديل,تجربة المستخدم - التحكم,high,2,2025-01-18,2025-01-18T00:00:00,reviewed,earnings,User Control and Freedom,,,
ADMIN_0472,admin,user_admin_0472,لا يمكنني ترتيب الأعمدة بالـ drag and drop,تجربة المستخدم - الجداول,low,4,2025-01-17,2025-01-17T00:00:00,in_progress,analytics,Table UX,,,
CLIENT_1773,client,user_client_1773,عند إنشاء طلب جديد، لا أعرف في أي خطوة أنا - أريد شريط تقدم يوضح الخطوات,تجربة المستخدم - وضوح الحالة,medium,3,2025-01-14,2025-01-14T00:00:00,reviewed,messages,Visibility of System Status,,,
CLIENT_1479,client,user_client_1479,على الجوال، النماذج طويلة جداً - أريد تقسيمها لخطوات,تجربة المستخدم - التصميم المتجاوب,medium,3,2025-01-16,2025-01-16T00:00:00,new,offers,Responsive Design,,,
SUPPLIER_1584,supplier,user_supplier_1584,أريد فلترة الطلبات حسب: الميزانية، الموقع، نوع الخدمة، تاريخ النشر,مقارنة مع المنصات المنافسة,medium,3,2025-01-13,2025-01-13T00:00:00,resolved,my-offers,,اعتماد,,
CLIENT_1637,client,user_client_1637,صفحة الطلبات تختلف في التصميم عن صفحة العروض - أريد تصميم موحد,تجربة المستخدم - الاتساق,low,4,2025-01-09,2025-01-09T00:00:00,reviewed,create-request,Consistency and Standards,,,
CLIENT_1114,client,user_client_1114,أريد فلترة متقدمة مثل: حسب الميزانية، المدة، الموقع، نوع الخدمة دفعة واحدة,مقارنة مع المنصات المنافسة,medium,3,2025-01-15,2025-01-15T00:00:00,reviewed,create-request,,اعتماد,,
SUPPLIER_1027,supplier,user_supplier_1027,عندما لا توجد طلبات مناسبة، الصفحة فارغة - أريد suggestions,تجربة المستخدم - الحالات الفارغة,low,4,2025-01-06,2025-01-06T00:00:00,resolved,portfolio,Empty States,,,
SUPPLIER_1526,supplier,user_supplier_1526,صفحة المعرض جميلة ومنظمة,إيجابي,low,5,2025-01-20,2025-01-20T00:00:00,resolved,my-offers,,,,positive
SUPPLIER_2661,supplier,user_supplier_2661,حقل الوصف طويل ولا أعرف إذا كان كافياً - أريد أمثلة أو templates,تجربة المستخدم - النماذج,low,4,2025-01-12,2025-01-12T00:00:00,resolved,create-offer,Form UX,,,
CLIENT_2616,client,user_client_2616,صفحة الطلبات تختلف في التصميم عن صفحة العروض - أريد تصميم موحد,تجربة المستخدم - الاتساق,low,4,2025-01-05,2025-01-05T00:00:00,new,profile,Consistency and Standards,,,
ADMIN_1651,admin,user_admin_1651,التنقل بين الصفحات الإدارية معقد - أريد sidebar أو menu أفضل,تجربة المستخدم - التنقل,medium,3,2025-01-13,2025-01-13T00:00:00,new,users,Navigation,,,
SUPPLIER_1736,supplier,user_supplier_1736,عند تقديم عرض، لا أعرف كم عرض تم تقديمه على هذا الطلب - أريد إحصائيات,تجربة المستخدم - وضوح الحالة,medium,3,2025-01-16,2025-01-16T00:00:00,resolved,stats,Visibility of System Status,,,
ADMIN_1771,admin,user_admin_1771,عند رفض مستند توثيق، لا يوجد template للرسائل - أريد templates,تجربة المستخدم - النماذج,low,4,2025-01-05,2025-01-05T00:00:00,reviewed,users,Form UX,,,
CLIENT_1615,client,user_client_1615,عندما لا توجد عروض، لا أعرف ماذا أفعل - أريد empty state واضح,تجربة المستخدم - الحالات الفارغة,medium,3,2025-01-20,2025-01-20T00:00:00,reviewed,create-request,Empty States,,,
SUPPLIER_2317,supplier,user_supplier_2317,لوحة التحكم لا توضح أدائي مقارنة بالفترة السابقة - أريد مقارنات,تجربة المستخدم - لوحة التحكم,low,4,2025-01-09,2025-01-09T00:00:00,resolved,browse-requests,Dashboard,,,
SUPPLIER_2010,supplier,user_supplier_2010,لا يمكنني رؤية عروض المنافسين (مجهولة الهوية) - أريد معرفة السوق,ميزات مفقودة,low,3,2025-01-20,2025-01-20T00:00:00,reviewed,create-offer,,,Market Insights,
ADMIN_2042,admin,user_admin_2042,لا يمكنني ترتيب الأعمدة بالـ drag and drop,تجربة المستخدم - الجداول,low,4,2025-01-10,2025-01-10T00:00:00,reviewed,offers,Table UX,,,
CLIENT_1254,client,user_client_1254,"لا يمكنني نسخ طلب سابق لإنشاء طلب جديد مشابه - أريد ""نسخ""",ميزات مفقودة,low,4,2025-01-07,2025-01-07T00:00:00,new,messages,,,Duplicate,
ADMIN_1091,admin,user_admin_1091,لا يمكنني فلترة الجداول حسب عدة أعمدة دفعة واحدة,تجربة المستخدم - الجداول,medium,3,2025-01-01,2025-01-01T00:00:00,new,admin-dashboard,Table UX,,,
CLIENT_1033,client,user_client_1033,على الجوال، الأزرار قريبة من بعض - أريد مسافات أكبر,تجربة المستخدم - التصميم المتجاوب,medium,3,2025-01-19,2025-01-19T00:00:00,new,messages,Responsive Design,,,
